painting,speaker,level,sentences,радость_model1,грусть_model1,страх_model1,гнев_model1,удивление_model1,радость_model2,грусть_model2,страх_model2,гнев_model2,удивление_model2,радость_model3,грусть_model3,страх_model3,гнев_model3,удивление_model3,радость_model4,грусть_model4,страх_model4,гнев_model4,удивление_model4
Кандинский,Игорь,Средний,"Слушай, ну вот это действительно тут выглядит как смешение… /// женского тела и вот чего-то такого природного. /// И цвета безумно красиво подобраны.",4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Игорь,Средний,Справа вот… /// Вот такие закаты июльские. /// Причем закаты не обязательно Испанские.,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,
Кандинский,Игорь,Средний,"Тело женщины, природа. /// Вот откуда-то… /// Вот у меня цветовая гамма почему-то вот с Испанией ассоциируется очень мощно.",3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Игорь,Средний,"То есть слева у нас тут такое, как бы ночь в августе условно, примерно, наверное. /// Справа вот… /// Вот такие закаты июльские.",2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Игорь,Средний,"Только положительные. /// Ну, я не могу сказать, что вот прям… /// Боже, какая радость от этой картины!",4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Игорь,Средний,"Тут как бы все… /// Все цвета, они как будто бы вот есть в летнем небе. /// То есть слева у нас тут такое, как бы ночь в августе условно, примерно, наверное.",1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Игорь,Средний,"Тут надо очень хорошо подумать над тем, что именно я здесь вижу. /// Вот то ли гора, то ли нос, то ли вообще сосок женской груди. /// Вот что-то среднее между этими тремя.",1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,,,,,
Кандинский,Игорь,Средний,"У меня почему-то ассоциации с Испанией еще есть, не знаю. /// Хотя на Дали вообще не похоже. /// Он же Испанец?",1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Игорь,Средний,Хотя на Дали вообще не похоже. /// Он же Испанец? /// Да.,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,,,,
Кандинский,Игорь,Средний,Что там? /// Вот там сцена из сказки. /// Здесь нет сцены и сказки.,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Игорь,Средний,"Это буйство красок. /// Я такое люблю. /// Тут надо очень хорошо подумать над тем, что именно я здесь вижу.",4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Игорь,Средний,"Это вот… /// Ну, вот если именно только мое мнение, мое видение воспринимает, что вот это, да, это как будто бы здесь… /// Это должна быть…",1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,,,
Кандинский,Игорь,Средний,"Это должна быть… /// Я разглядел лошадь! /// Ну, да, вот это как будто должна быть аллюзия и сравнение женщины и природы.",3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Игорь,Средний,"Это очень летняя картина. /// Тут как бы все… /// Все цвета, они как будто бы вот есть в летнем небе.",3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Игорь,Средний,"Я разглядел лошадь! /// Ну, да, вот это как будто должна быть аллюзия и сравнение женщины и природы. /// Ну, да, на самом деле, если так подумать над ракурсами, что вот, да, тут еще часть, которая, ну, видимо, должна быть какой-то поляной на фоне, то это как будто может быть типа нога, бедро, например, вдалике.",2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,,,,,
Кандинский,Игорь,Средний,"Я такое люблю. /// Тут надо очень хорошо подумать над тем, что именно я здесь вижу. /// Вот то ли гора, то ли нос, то ли вообще сосок женской груди.",3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,,,,,
Кандинский,Игорь,Средний,"Я, в принципе, наверное, у меня в основном все эмоции приглушенные, но вот что-то хорошее, вот это вот чувство, что-то такое вот приятное, что хочется смотреть. /// И смотреть, и смотреть, и изучать. /// Ну, вот…",3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Игорь,Средний,"женского тела и вот чего-то такого природного. /// И цвета безумно красиво подобраны. /// Вот тут такая синева, дальше справа персик, не персик, вот какие-то желтые оттенки, лимонные какие-то.",4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,,,,,
Кандинский,Катюшка,Средний,"А вот эти, ну вот здесь я увидела домики, как будто левый, ой, правый, желтый домик на ножках. /// Вот. /// Ну, в целом, наверное, все.",2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,,,,,
Кандинский,Катюшка,Средний,"Внутреннее удовлетворение, внутренняя радость присутствует. /// Но при этом я не могу сказать, что мне нравится картина. /// Потому что я не вижу в ней какой-то четкости, определенности, ясности.",3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Катюшка,Средний,"Вот если бы это было выполнено в натуральных тонах, то есть если бы там были голубые облака, зеленые деревья, обычные дома. /// То есть если бы это было больше похоже на реальность, настоящую жизнь, да. /// Но вот в этом сюрреалистичном мире нет.",1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,,,,,
Кандинский,Катюшка,Средний,"Вот поэтому… /// Сюжет… /// Ну, для меня вот это просто пейзаж.",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,,,,,
Кандинский,Катюшка,Средний,"Вот прямо мне кажется, я даже в моем альбоме из детского сада, когда выпускалась, было нечто похожее. /// Но я на самом деле очень не люблю такой стиль в живописи. /// Для меня он слишком абстрактный и неконкретный.",1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,,,,,
Кандинский,Катюшка,Средний,"Вот такое вот впечатление у меня. /// А вот эти, ну вот здесь я увидела домики, как будто левый, ой, правый, желтый домик на ножках. /// Вот.",2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,,,,,
Кандинский,Катюшка,Средний,"Вот такое я вижу. /// Ну, в целом вот эти яркие краски, они добавляют какой-то радости внутренней. /// Потому что в целом, наверное, когда смотришь на такие приятные глазу цвета, которые не мрачные, у меня в целом поднимается настроение.",4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,
Кандинский,Катюшка,Средний,"Вот эти штрихи в левом нижнем углу, которые вот такие небольшие, типа волны. /// Как будто она была здесь подписана, но потом подпись красками убрали. /// Вот такое вот впечатление у меня.",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,,,,,
